"","treatment","woreAnticonflictWristband","studentID","eligible","hasOlderSiblings","friend1","friend2","friend3","friend4","friend5","friend6","friend7","friend8","friend9","friend10","grade","black","female","school_id","student_block","hasCellphone","hasCollegePlan","hispanic"
"585",0,0,"SCHID6_STID218",0,1,"SCHID6_STID192","SCHID6_STID194","SCHID6_STID202","SCHID6_STID161","SCHID6_STID221","SCHID6_STID91","SCHID6_STID383",NA,NA,NA,7,0,0,6,0,1,1,0
"586",0,1,"SCHID6_STID219",0,0,"SCHID6_STID148","SCHID6_STID186","SCHID6_STID19","SCHID6_STID161","SCHID6_STID201","SCHID6_STID160","SCHID6_STID130","SCHID6_STID16","SCHID6_STID192","SCHID6_STID218",7,0,0,6,0,1,1,0
"587",0,0,"SCHID6_STID220",0,0,"SCHID6_STID142","SCHID6_STID172","SCHID6_STID212","SCHID6_STID127","SCHID6_STID139","SCHID6_STID180","SCHID6_STID149","SCHID6_STID209","SCHID6_STID222",NA,7,0,0,6,0,1,1,0
"588",0,0,"SCHID6_STID221",0,1,"SCHID6_STID197","SCHID6_STID176","SCHID6_STID218","SCHID6_STID203","SCHID6_STID144","SCHID6_STID439","SCHID6_STID227","SCHID6_STID201","SCHID6_STID179","SCHID6_STID161",7,0,0,6,0,1,1,0
"589",0,0,"SCHID6_STID222",1,1,"SCHID6_STID175","SCHID6_STID182","SCHID6_STID144","SCHID6_STID459","SCHID6_STID408","SCHID6_STID198","SCHID6_STID123","SCHID6_STID180","SCHID6_STID158","SCHID6_STID209",7,0,0,6,4,1,1,0
"590",0,0,"SCHID6_STID223",0,1,"SCHID6_STID131","SCHID6_STID171","SCHID6_STID228","SCHID6_STID224","SCHID6_STID161","SCHID6_STID165","SCHID6_STID214","SCHID6_STID177",NA,NA,7,0,0,6,0,1,1,0
"591",0,1,"SCHID6_STID224",0,1,"SCHID6_STID141","SCHID6_STID223","SCHID6_STID--blank--",NA,NA,NA,NA,NA,NA,NA,7,0,0,6,0,1,1,0
"592",1,1,"SCHID6_STID225",1,0,"SCHID6_STID158","SCHID6_STID196","SCHID6_STID144","SCHID6_STID208","SCHID6_STID191","SCHID6_STID179","SCHID6_STID176",NA,NA,NA,7,0,0,6,1,1,1,0
"593",0,NA,"SCHID6_STID226",0,0,"SCHID6_STID199","SCHID6_STID166","SCHID6_STID174","SCHID6_STID216","SCHID6_STID133",NA,NA,NA,NA,NA,7,0,0,6,0,0,0,1
"594",0,0,"SCHID6_STID227",0,1,"SCHID6_STID141","SCHID6_STID194","SCHID6_STID218","SCHID6_STID192","SCHID6_STID167","SCHID6_STID152","SCHID6_STID169","SCHID6_STID185",NA,NA,7,0,0,6,0,1,1,0
"595",0,NA,"SCHID6_STID228",0,1,"SCHID6_STID171","SCHID6_STID174","SCHID6_STID166","SCHID6_STID177","SCHID6_STID130","SCHID6_STID161","SCHID6_STID223","SCHID6_STID224","SCHID6_STID131","SCHID6_STID141",7,0,0,6,0,1,0,0
"596",0,0,"SCHID6_STID229",0,1,"SCHID6_STID190","SCHID6_STID152","SCHID6_STID119","SCHID6_STID139","SCHID6_STID127","SCHID6_STID138","SCHID6_STID222","SCHID6_STID188","SCHID6_STID182","SCHID6_STID175",7,0,0,6,0,0,1,0
"597",0,0,"SCHID6_STID230",0,0,"SCHID6_STID322","SCHID6_STID399","SCHID6_STID351","SCHID6_STID452","SCHID6_STID451","SCHID6_STID294",NA,NA,NA,NA,8,0,1,6,0,1,1,0
"598",0,1,"SCHID6_STID231",0,0,"SCHID6_STID313","SCHID6_STID269","SCHID6_STID345","SCHID6_STID315","SCHID6_STID248","SCHID6_STID271","SCHID6_STID329","SCHID6_STID411",NA,NA,8,0,1,6,0,1,1,0
"599",0,1,"SCHID6_STID232",0,1,"SCHID6_STID294","SCHID6_STID322","SCHID6_STID230",NA,NA,NA,NA,NA,NA,NA,8,0,1,6,0,1,1,0
"600",0,1,"SCHID6_STID233",0,0,"SCHID6_STID237","SCHID6_STID294","SCHID6_STID999","SCHID6_STID235","SCHID6_STID252","SCHID6_STID259","SCHID6_STID274","SCHID6_STID330","SCHID6_STID452","SCHID6_STID283",8,0,1,6,0,1,1,0
"601",0,1,"SCHID6_STID234",0,1,"SCHID6_STID270","SCHID6_STID321","SCHID6_STID290","SCHID6_STID296","SCHID6_STID332","SCHID6_STID311","SCHID6_STID293","SCHID6_STID415","SCHID6_STID439","SCHID6_STID428",8,0,1,6,0,1,1,0
"602",0,1,"SCHID6_STID235",0,0,"SCHID6_STID259","SCHID6_STID238","SCHID6_STID243","SCHID6_STID233","SCHID6_STID330",NA,NA,NA,NA,NA,8,0,1,6,0,1,1,0
"603",0,0,"SCHID6_STID236",0,1,"SCHID6_STID249","SCHID6_STID260","SCHID6_STID326","SCHID6_STID287","SCHID6_STID334","SCHID6_STID277","SCHID6_STID313","SCHID6_STID275","SCHID6_STID288","SCHID6_STID291",8,0,1,6,0,1,1,0
"604",0,0,"SCHID6_STID237",0,1,"SCHID6_STID241","SCHID6_STID347","SCHID6_STID233","SCHID6_STID317","SCHID6_STID418","SCHID6_STID391","SCHID6_STID272","SCHID6_STID223","SCHID6_STID437","SCHID6_STID294",8,0,1,6,0,1,1,0
"605",0,NA,"SCHID6_STID238",0,1,"SCHID6_STID235","SCHID6_STID259","SCHID6_STID249","SCHID6_STID330","SCHID6_STID236","SCHID6_STID288","SCHID6_STID291","SCHID6_STID274","SCHID6_STID253",NA,8,0,1,6,0,1,1,0
"606",0,0,"SCHID6_STID239",0,1,"SCHID6_STID15","SCHID6_STID252","SCHID6_STID254","SCHID6_STID245","SCHID6_STID265","SCHID6_STID291","SCHID6_STID42","SCHID6_STID362","SCHID6_STID365","SCHID6_STID349",8,0,1,6,0,1,1,0
"607",0,0,"SCHID6_STID240",0,1,"SCHID6_STID265","SCHID6_STID286","SCHID6_STID284","SCHID6_STID401","SCHID6_STID305","SCHID6_STID250","SCHID6_STID302","SCHID6_STID429","SCHID6_STID365","SCHID6_STID309",8,0,1,6,0,1,1,0
"608",0,0,"SCHID6_STID241",0,1,"SCHID6_STID339","SCHID6_STID237","SCHID6_STID349","SCHID6_STID272","SCHID6_STID323","SCHID6_STID457","SCHID6_STID404","SCHID6_STID273","SCHID6_STID416","SCHID6_STID347",8,0,1,6,0,1,1,0
"609",0,NA,"SCHID6_STID242",0,0,"SCHID6_STID37","SCHID6_STID265","SCHID6_STID283","SCHID6_STID212","SCHID6_STID348","SCHID6_STID338","SCHID6_STID412","SCHID6_STID244","SCHID6_STID450","SCHID6_STID276",8,0,1,6,0,1,1,1
"610",0,0,"SCHID6_STID243",0,1,"SCHID6_STID281","SCHID6_STID264","SCHID6_STID235","SCHID6_STID336","SCHID6_STID329","SCHID6_STID303","SCHID6_STID306","SCHID6_STID241","SCHID6_STID247","SCHID6_STID312",8,0,1,6,0,1,1,0
"611",0,1,"SCHID6_STID244",0,1,"SCHID6_STID308","SCHID6_STID294","SCHID6_STID370","SCHID6_STID230","SCHID6_STID322","SCHID6_STID336","SCHID6_STID297","SCHID6_STID287",NA,NA,8,0,1,6,0,1,1,0
"612",0,1,"SCHID6_STID245",0,0,"SCHID6_STID52","SCHID6_STID171","SCHID6_STID166","SCHID6_STID31","SCHID6_STID201","SCHID6_STID174","SCHID6_STID161","SCHID6_STID125","SCHID6_STID273","SCHID6_STID262",8,0,1,6,0,1,1,0
"613",0,1,"SCHID6_STID246",1,1,"SCHID6_STID15","SCHID6_STID239","SCHID6_STID202","SCHID6_STID42","SCHID6_STID331","SCHID6_STID366","SCHID6_STID346","SCHID6_STID255","SCHID6_STID337","SCHID6_STID316",8,1,1,6,3,1,1,0
"614",0,0,"SCHID6_STID247",0,0,"SCHID6_STID307","SCHID6_STID281","SCHID6_STID314","SCHID6_STID321","SCHID6_STID270","SCHID6_STID290","SCHID6_STID264","SCHID6_STID302","SCHID6_STID306","SCHID6_STID344",8,0,1,6,0,1,1,0
"615",0,1,"SCHID6_STID248",0,0,"SCHID6_STID340","SCHID6_STID261","SCHID6_STID342","SCHID6_STID345","SCHID6_STID263","SCHID6_STID231","SCHID6_STID266","SCHID6_STID348","SCHID6_STID411",NA,8,0,1,6,0,1,1,0
"616",0,0,"SCHID6_STID249",0,1,"SCHID6_STID236","SCHID6_STID318","SCHID6_STID260","SCHID6_STID238","SCHID6_STID313","SCHID6_STID251","SCHID6_STID270","SCHID6_STID414","SCHID6_STID325","SCHID6_STID271",8,0,1,6,0,1,1,1
"617",0,NA,"SCHID6_STID250",1,1,"SCHID6_STID324","SCHID6_STID305","SCHID6_STID309","SCHID6_STID258","SCHID6_STID438","SCHID6_STID425","SCHID6_STID370","SCHID6_STID364","SCHID6_STID353","SCHID6_STID240",8,0,1,6,3,1,1,0
"618",0,1,"SCHID6_STID252",0,1,"SCHID6_STID333","SCHID6_STID239","SCHID6_STID428","SCHID6_STID291","SCHID6_STID450","SCHID6_STID397","SCHID6_STID442",NA,NA,NA,8,0,1,6,0,1,1,0
"619",0,0,"SCHID6_STID253",0,1,"SCHID6_STID295","SCHID6_STID344","SCHID6_STID297","SCHID6_STID259","SCHID6_STID330","SCHID6_STID306","SCHID6_STID308","SCHID6_STID235","SCHID6_STID274","SCHID6_STID323",8,0,1,6,0,1,1,0
"620",0,0,"SCHID6_STID254",0,1,"SCHID6_STID267","SCHID6_STID286","SCHID6_STID323","SCHID6_STID272","SCHID6_STID404","SCHID6_STID298","SCHID6_STID284","SCHID6_STID302","SCHID6_STID370","SCHID6_STID430",8,0,1,6,0,1,1,0
"621",0,0,"SCHID6_STID255",0,1,"SCHID6_STID366","SCHID6_STID337","SCHID6_STID257","SCHID6_STID346","SCHID6_STID316","SCHID6_STID371","SCHID6_STID145","SCHID6_STID128","SCHID6_STID140","SCHID6_STID348",8,0,1,6,0,1,1,0
"622",0,0,"SCHID6_STID256",0,0,"SCHID6_STID265","SCHID6_STID284","SCHID6_STID240","SCHID6_STID286","SCHID6_STID254","SCHID6_STID349","SCHID6_STID353","SCHID6_STID379","SCHID6_STID429","SCHID6_STID457",8,0,1,6,0,1,1,0
"623",0,0,"SCHID6_STID257",0,1,"SCHID6_STID255","SCHID6_STID368","SCHID6_STID430","SCHID6_STID320","SCHID6_STID366","SCHID6_STID346","SCHID6_STID348","SCHID6_STID275","SCHID6_STID337","SCHID6_STID282",8,0,1,6,0,1,1,0
"624",0,1,"SCHID6_STID258",0,1,"SCHID6_STID309","SCHID6_STID250","SCHID6_STID305","SCHID6_STID324","SCHID6_STID332","SCHID6_STID293","SCHID6_STID302","SCHID6_STID110","SCHID6_STID401","SCHID6_STID434",8,0,1,6,0,1,1,0
"625",0,1,"SCHID6_STID259",0,1,"SCHID6_STID235","SCHID6_STID233","SCHID6_STID238","SCHID6_STID330","SCHID6_STID338","SCHID6_STID300","SCHID6_STID252","SCHID6_STID308","SCHID6_STID450","SCHID6_STID289",8,0,1,6,0,1,1,0
"626",1,1,"SCHID6_STID260",1,0,"SCHID6_STID235","SCHID6_STID249","SCHID6_STID326","SCHID6_STID236","SCHID6_STID166","SCHID6_STID133","SCHID6_STID411","SCHID6_STID325","SCHID6_STID238","SCHID6_STID239",8,0,1,6,3,1,1,0
"627",0,NA,"SCHID6_STID261",0,1,"SCHID6_STID43","SCHID6_STID366","SCHID6_STID288","SCHID6_STID279","SCHID6_STID414","SCHID6_STID282","SCHID6_STID263","SCHID6_STID345","SCHID6_STID325","SCHID6_STID260",8,0,1,6,0,1,1,0
"628",0,0,"SCHID6_STID262",0,1,"SCHID6_STID245","SCHID6_STID333","SCHID6_STID254","SCHID6_STID291","SCHID6_STID294","SCHID6_STID305","SCHID6_STID1","SCHID6_STID24",NA,NA,8,0,1,6,0,1,1,0
"629",0,0,"SCHID6_STID263",0,1,"SCHID6_STID320","SCHID6_STID340","SCHID6_STID261","SCHID6_STID165","SCHID6_STID342","SCHID6_STID248","SCHID6_STID345","SCHID6_STID266",NA,NA,8,0,1,6,0,1,1,0
"630",0,1,"SCHID6_STID264",0,0,"SCHID6_STID243","SCHID6_STID281","SCHID6_STID313","SCHID6_STID330","SCHID6_STID303","SCHID6_STID247","SCHID6_STID314","SCHID6_STID270","SCHID6_STID276","SCHID6_STID274",8,0,1,6,0,1,1,0
"631",0,0,"SCHID6_STID265",0,1,"SCHID6_STID240","SCHID6_STID401","SCHID6_STID286","SCHID6_STID284","SCHID6_STID449","SCHID6_STID365","SCHID6_STID239","SCHID6_STID293","SCHID6_STID429","SCHID6_STID256",8,0,1,6,0,1,1,0
"632",0,0,"SCHID6_STID266",0,1,"SCHID6_STID342","SCHID6_STID337","SCHID6_STID340","SCHID6_STID320","SCHID6_STID331","SCHID6_STID348","SCHID6_STID248","SCHID6_STID255","SCHID6_STID366","SCHID6_STID346",8,0,1,6,0,1,1,0
"633",0,0,"SCHID6_STID267",0,1,"SCHID6_STID298","SCHID6_STID254","SCHID6_STID302","SCHID6_STID286","SCHID6_STID339","SCHID6_STID258","SCHID6_STID323","SCHID6_STID241","SCHID6_STID240","SCHID6_STID344",8,0,1,6,0,1,1,0
"634",0,1,"SCHID6_STID268",0,1,"SCHID6_STID275","SCHID6_STID288","SCHID6_STID--blank--",NA,NA,NA,NA,NA,NA,NA,8,0,1,6,0,0,1,0
"635",0,1,"SCHID6_STID269",0,0,"SCHID6_STID271","SCHID6_STID231","SCHID6_STID345","SCHID6_STID312","SCHID6_STID307","SCHID6_STID251","SCHID6_STID336","SCHID6_STID311",NA,NA,8,0,1,6,0,1,1,0
"636",0,1,"SCHID6_STID270",0,NA,"SCHID6_STID234","SCHID6_STID290","SCHID6_STID296","SCHID6_STID321","SCHID6_STID43","SCHID6_STID311","SCHID6_STID332",NA,NA,NA,8,0,1,6,0,1,1,0
"637",0,0,"SCHID6_STID271",1,1,"SCHID6_STID290","SCHID6_STID300","SCHID6_STID289","SCHID6_STID307","SCHID6_STID288","SCHID6_STID311","SCHID6_STID296","SCHID6_STID283",NA,NA,8,0,1,6,3,1,1,0
"638",0,0,"SCHID6_STID272",0,1,"SCHID6_STID323","SCHID6_STID267","SCHID6_STID298","SCHID6_STID274","SCHID6_STID254","SCHID6_STID241","SCHID6_STID273","SCHID6_STID404","SCHID6_STID317",NA,8,0,1,6,0,1,NA,0
"639",0,1,"SCHID6_STID273",0,0,"SCHID6_STID344","SCHID6_STID428","SCHID6_STID302","SCHID6_STID294","SCHID6_STID245","SCHID6_STID322","SCHID6_STID241","SCHID6_STID351","SCHID6_STID456","SCHID6_STID406",8,0,1,6,0,1,1,0
"640",0,0,"SCHID6_STID274",0,1,"SCHID6_STID53","SCHID6_STID317","SCHID6_STID315","SCHID6_STID272","SCHID6_STID295","SCHID6_STID456","SCHID6_STID365","SCHID6_STID59","SCHID6_STID247","SCHID6_STID238",8,0,1,6,0,1,1,0
"641",0,0,"SCHID6_STID275",0,1,"SCHID6_STID236","SCHID6_STID257","SCHID6_STID326","SCHID6_STID269","SCHID6_STID264","SCHID6_STID313","SCHID6_STID274","SCHID6_STID271","SCHID6_STID287",NA,8,0,1,6,0,1,1,0
"642",0,0,"SCHID6_STID276",0,0,"SCHID6_STID318","SCHID6_STID278","SCHID6_STID319",NA,NA,NA,NA,NA,NA,NA,8,0,1,6,0,1,1,0
"643",1,NA,"SCHID6_STID277",1,1,"SCHID6_STID334","SCHID6_STID308","SCHID6_STID301","SCHID6_STID288","SCHID6_STID292","SCHID6_STID313","SCHID6_STID289","SCHID6_STID414",NA,NA,8,0,1,6,2,1,1,0
"644",1,1,"SCHID6_STID278",1,1,"SCHID6_STID318","SCHID6_STID251","SCHID6_STID276","SCHID6_STID328","SCHID6_STID320","SCHID6_STID348","SCHID6_STID411","SCHID6_STID335","SCHID6_STID266","SCHID6_STID232",8,1,1,6,3,1,1,0
"645",0,0,"SCHID6_STID279",0,1,"SCHID6_STID261","SCHID6_STID267","SCHID6_STID252","SCHID6_STID345","SCHID6_STID324","SCHID6_STID317","SCHID6_STID314","SCHID6_STID349","SCHID6_STID455","SCHID6_STID379",8,0,1,6,0,1,1,0
"646",0,1,"SCHID6_STID280",1,1,"SCHID6_STID326","SCHID6_STID297","SCHID6_STID999","SCHID6_STID283","SCHID6_STID347","SCHID6_STID295","SCHID6_STID299","SCHID6_STID251","SCHID6_STID332","SCHID6_STID274",8,0,1,6,3,1,1,0
"647",0,NA,"SCHID6_STID281",0,0,"SCHID6_STID314","SCHID6_STID303","SCHID6_STID243","SCHID6_STID330","SCHID6_STID306","SCHID6_STID344","SCHID6_STID456","SCHID6_STID416","SCHID6_STID396","SCHID6_STID247",8,0,1,6,0,1,1,0
"648",0,0,"SCHID6_STID282",0,1,"SCHID6_STID346","SCHID6_STID333","SCHID6_STID414","SCHID6_STID342","SCHID6_STID320","SCHID6_STID348","SCHID6_STID261","SCHID6_STID257","SCHID6_STID337","SCHID6_STID443",8,0,1,6,0,1,1,0
"649",0,1,"SCHID6_STID284",0,1,"SCHID6_STID110","SCHID6_STID68","SCHID6_STID69","SCHID6_STID51","SCHID6_STID240","SCHID6_STID254","SCHID6_STID265","SCHID6_STID286","SCHID6_STID245","SCHID6_STID429",8,0,1,6,0,1,1,0
"650",0,NA,"SCHID6_STID285",0,1,"SCHID6_STID--blank--","SCHID6_STID--blank--","SCHID6_STID--blank--",NA,NA,NA,NA,NA,NA,NA,8,0,1,6,0,1,0,0
"651",0,1,"SCHID6_STID286",0,NA,"SCHID6_STID240","SCHID6_STID256","SCHID6_STID284","SCHID6_STID254","SCHID6_STID302","SCHID6_STID355","SCHID6_STID365","SCHID6_STID390","SCHID6_STID401","SCHID6_STID449",8,0,1,6,0,NA,NA,0
"652",0,1,"SCHID6_STID287",0,1,"SCHID6_STID236","SCHID6_STID345","SCHID6_STID999","SCHID6_STID306","SCHID6_STID294","SCHID6_STID232",NA,NA,NA,NA,8,0,1,6,0,1,1,0
"653",0,1,"SCHID6_STID288",0,1,"SCHID6_STID289","SCHID6_STID300","SCHID6_STID304","SCHID6_STID308","SCHID6_STID294","SCHID6_STID4","SCHID6_STID30","SCHID6_STID109","SCHID6_STID283","SCHID6_STID290",8,0,1,6,0,1,1,0
"654",0,0,"SCHID6_STID289",0,1,"SCHID6_STID300","SCHID6_STID31","SCHID6_STID288","SCHID6_STID290","SCHID6_STID259","SCHID6_STID254","SCHID6_STID304","SCHID6_STID294","SCHID6_STID298","SCHID6_STID271",8,0,1,6,0,1,1,0
"655",0,0,"SCHID6_STID290",0,1,"SCHID6_STID271","SCHID6_STID321","SCHID6_STID270","SCHID6_STID311","SCHID6_STID296","SCHID6_STID234","SCHID6_STID415","SCHID6_STID332","SCHID6_STID289","SCHID6_STID300",8,0,1,6,0,0,1,0
"656",0,1,"SCHID6_STID291",0,0,"SCHID6_STID349","SCHID6_STID999","SCHID6_STID252","SCHID6_STID333","SCHID6_STID294","SCHID6_STID456","SCHID6_STID391","SCHID6_STID340","SCHID6_STID411","SCHID6_STID262",8,0,1,6,0,1,0,0
"657",0,0,"SCHID6_STID292",0,1,"SCHID6_STID414","SCHID6_STID244","SCHID6_STID326","SCHID6_STID308","SCHID6_STID280","SCHID6_STID297","SCHID6_STID296","SCHID6_STID237","SCHID6_STID399",NA,8,0,1,6,0,1,1,0
"658",0,0,"SCHID6_STID293",0,1,"SCHID6_STID110","SCHID6_STID258","SCHID6_STID339","SCHID6_STID265","SCHID6_STID267","SCHID6_STID298","SCHID6_STID332","SCHID6_STID323","SCHID6_STID324","SCHID6_STID302",8,0,1,6,0,1,1,0
"659",0,0,"SCHID6_STID294",0,0,"SCHID6_STID322","SCHID6_STID289","SCHID6_STID295","SCHID6_STID300","SCHID6_STID230","SCHID6_STID317","SCHID6_STID291","SCHID6_STID349","SCHID6_STID452","SCHID6_STID404",8,0,1,6,0,1,1,0
"660",0,1,"SCHID6_STID295",0,1,"SCHID6_STID328","SCHID6_STID338","SCHID6_STID297","SCHID6_STID98","SCHID6_STID344","SCHID6_STID315","SCHID6_STID274","SCHID6_STID302","SCHID6_STID280","SCHID6_STID324",8,0,1,6,0,0,1,0
"661",0,0,"SCHID6_STID296",0,1,"SCHID6_STID311","SCHID6_STID270","SCHID6_STID234","SCHID6_STID290","SCHID6_STID271","SCHID6_STID380","SCHID6_STID332","SCHID6_STID321","SCHID6_STID292",NA,8,0,1,6,0,1,1,0
"662",0,1,"SCHID6_STID297",0,1,"SCHID6_STID295","SCHID6_STID338","SCHID6_STID280","SCHID6_STID326","SCHID6_STID323","SCHID6_STID283","SCHID6_STID244","SCHID6_STID308","SCHID6_STID294","SCHID6_STID236",8,0,1,6,0,1,1,0
"663",0,1,"SCHID6_STID298",0,1,"SCHID6_STID267","SCHID6_STID302","SCHID6_STID323","SCHID6_STID303","SCHID6_STID314","SCHID6_STID306","SCHID6_STID339","SCHID6_STID272","SCHID6_STID305","SCHID6_STID265",8,0,1,6,0,1,1,0
"664",0,0,"SCHID6_STID299",0,0,"SCHID6_STID343","SCHID6_STID310","SCHID6_STID319","SCHID6_STID369","SCHID6_STID327","SCHID6_STID316","SCHID6_STID341","SCHID6_STID361","SCHID6_STID337","SCHID6_STID280",8,0,1,6,0,1,1,0
"665",0,0,"SCHID6_STID300",0,0,"SCHID6_STID289","SCHID6_STID31","SCHID6_STID294","SCHID6_STID329","SCHID6_STID271","SCHID6_STID290","SCHID6_STID283","SCHID6_STID259","SCHID6_STID287","SCHID6_STID304",8,0,1,6,0,1,1,0
"666",1,1,"SCHID6_STID301",1,1,"SCHID6_STID351","SCHID6_STID273","SCHID6_STID308","SCHID6_STID334","SCHID6_STID277","SCHID6_STID370","SCHID6_STID416","SCHID6_STID442","SCHID6_STID451","SCHID6_STID262",8,0,1,6,3,1,1,0
"667",0,0,"SCHID6_STID302",0,1,"SCHID6_STID344","SCHID6_STID267","SCHID6_STID298","SCHID6_STID286","SCHID6_STID314","SCHID6_STID306","SCHID6_STID339","SCHID6_STID273","SCHID6_STID258","SCHID6_STID305",8,0,1,6,0,1,1,0
"668",0,1,"SCHID6_STID303",0,0,"SCHID6_STID314","SCHID6_STID302","SCHID6_STID298","SCHID6_STID330","SCHID6_STID241","SCHID6_STID281","SCHID6_STID272","SCHID6_STID428","SCHID6_STID456","SCHID6_STID258",8,0,1,6,0,1,1,0
"669",0,1,"SCHID6_STID304",0,1,"SCHID6_STID289","SCHID6_STID449","SCHID6_STID288","SCHID6_STID245","SCHID6_STID294","SCHID6_STID365","SCHID6_STID323","SCHID6_STID95","SCHID6_STID254",NA,8,0,1,6,0,0,1,0
"670",1,0,"SCHID6_STID305",1,1,"SCHID6_STID250","SCHID6_STID240","SCHID6_STID309","SCHID6_STID324","SCHID6_STID254","SCHID6_STID347","SCHID6_STID438","SCHID6_STID333","SCHID6_STID370","SCHID6_STID267",8,1,1,6,2,1,1,0
"671",0,0,"SCHID6_STID306",0,1,"SCHID6_STID330","SCHID6_STID281","SCHID6_STID313","SCHID6_STID298","SCHID6_STID344","SCHID6_STID302","SCHID6_STID314","SCHID6_STID303","SCHID6_STID264","SCHID6_STID287",8,0,1,6,0,1,1,0
"672",0,1,"SCHID6_STID307",0,0,"SCHID6_STID271","SCHID6_STID290","SCHID6_STID269","SCHID6_STID311","SCHID6_STID300","SCHID6_STID314","SCHID6_STID315","SCHID6_STID274","SCHID6_STID281","SCHID6_STID312",8,0,1,6,0,1,1,0
"673",0,0,"SCHID6_STID308",0,1,"SCHID6_STID244","SCHID6_STID334","SCHID6_STID277","SCHID6_STID292","SCHID6_STID326","SCHID6_STID301","SCHID6_STID253","SCHID6_STID297",NA,NA,8,0,1,6,0,1,1,1
"674",0,1,"SCHID6_STID309",1,1,"SCHID6_STID305","SCHID6_STID324","SCHID6_STID250","SCHID6_STID258","SCHID6_STID353","SCHID6_STID416","SCHID6_STID438","SCHID6_STID391","SCHID6_STID370","SCHID6_STID350",8,0,1,6,3,1,1,0
"675",0,1,"SCHID6_STID310",0,NA,"SCHID6_STID343","SCHID6_STID299","SCHID6_STID341","SCHID6_STID327","SCHID6_STID366","SCHID6_STID380","SCHID6_STID253",NA,NA,NA,8,0,1,6,0,1,1,0
"676",0,0,"SCHID6_STID311",0,1,"SCHID6_STID296","SCHID6_STID332","SCHID6_STID290","SCHID6_STID321","SCHID6_STID307","SCHID6_STID271","SCHID6_STID234","SCHID6_STID269","SCHID6_STID270","SCHID6_STID415",8,0,1,6,0,1,1,0
"677",0,0,"SCHID6_STID312",0,0,"SCHID6_STID328","SCHID6_STID315","SCHID6_STID269","SCHID6_STID336","SCHID6_STID325","SCHID6_STID307","SCHID6_STID276","SCHID6_STID295","SCHID6_STID338",NA,8,0,1,6,0,1,1,0
"678",1,1,"SCHID6_STID313",1,0,"SCHID6_STID231","SCHID6_STID306","SCHID6_STID260","SCHID6_STID367","SCHID6_STID249","SCHID6_STID334","SCHID6_STID230","SCHID6_STID322","SCHID6_STID235","SCHID6_STID318",8,0,1,6,3,1,NA,0
"679",0,1,"SCHID6_STID314",0,0,"SCHID6_STID303","SCHID6_STID281","SCHID6_STID344","SCHID6_STID302","SCHID6_STID306","SCHID6_STID298","SCHID6_STID262","SCHID6_STID264","SCHID6_STID307","SCHID6_STID456",8,0,1,6,0,1,1,0
"680",0,0,"SCHID6_STID315",0,0,"SCHID6_STID274","SCHID6_STID307","SCHID6_STID312","SCHID6_STID383","SCHID6_STID313","SCHID6_STID231","SCHID6_STID328","SCHID6_STID314","SCHID6_STID403","SCHID6_STID82",8,0,1,6,0,1,1,0
"681",0,1,"SCHID6_STID316",0,0,"SCHID6_STID257","SCHID6_STID246","SCHID6_STID255","SCHID6_STID348","SCHID6_STID346","SCHID6_STID337","SCHID6_STID393","SCHID6_STID366","SCHID6_STID329","SCHID6_STID328",8,0,1,6,0,1,1,0
"682",0,0,"SCHID6_STID318",0,1,"SCHID6_STID249","SCHID6_STID251","SCHID6_STID278","SCHID6_STID276","SCHID6_STID307","SCHID6_STID243","SCHID6_STID319","SCHID6_STID97","SCHID6_STID231",NA,8,0,1,6,0,0,1,0
"683",0,0,"SCHID6_STID319",0,0,"SCHID6_STID45","SCHID6_STID276","SCHID6_STID318","SCHID6_STID335","SCHID6_STID103","SCHID6_STID199","SCHID6_STID162","SCHID6_STID107","SCHID6_STID244","SCHID6_STID288",8,0,1,6,0,1,1,1
"684",0,0,"SCHID6_STID320",0,0,"SCHID6_STID331","SCHID6_STID257","SCHID6_STID342","SCHID6_STID263","SCHID6_STID266","SCHID6_STID211","SCHID6_STID255","SCHID6_STID366","SCHID6_STID345","SCHID6_STID248",8,0,1,6,0,1,1,0
"685",0,0,"SCHID6_STID321",1,1,"SCHID6_STID311","SCHID6_STID247","SCHID6_STID439","SCHID6_STID234","SCHID6_STID290","SCHID6_STID270","SCHID6_STID296",NA,"SCHID6_STID308","SCHID6_STID285",8,0,1,6,2,1,1,0
"686",1,1,"SCHID6_STID322",1,1,"SCHID6_STID294","SCHID6_STID230","SCHID6_STID399","SCHID6_STID451","SCHID6_STID232","SCHID6_STID273","SCHID6_STID244","SCHID6_STID379","SCHID6_STID452","SCHID6_STID300",8,0,1,6,3,1,1,0
"687",0,0,"SCHID6_STID323",0,1,"SCHID6_STID272","SCHID6_STID267","SCHID6_STID298","SCHID6_STID254","SCHID6_STID241","SCHID6_STID293","SCHID6_STID304","SCHID6_STID332","SCHID6_STID339","SCHID6_STID338",8,0,1,6,0,1,1,0
"688",0,1,"SCHID6_STID324",0,1,"SCHID6_STID250","SCHID6_STID305","SCHID6_STID309","SCHID6_STID370","SCHID6_STID455","SCHID6_STID438","SCHID6_STID353","SCHID6_STID254","SCHID6_STID449","SCHID6_STID351",8,0,1,6,0,1,0,0
